SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
126538005	Neoplasm of bone of skull	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D012888
126550004	Neoplasm of maxilla	C41.0	Malignant neoplasm of bones of skull and face	D008441
126550004	Neoplasm of maxilla	C03.0	Malignant neoplasm of upper gum	D008441
126550004	Neoplasm of maxilla	D16.4	Benign neoplasm of bones of skull and face	D008441
126550004	Neoplasm of maxilla	C41.0	Malignant neoplasm of bones of skull and face	D008441
126550004	Neoplasm of maxilla	C79.51	Secondary malignant neoplasm of bone	D008441
126550004	Neoplasm of maxilla	D48.0	Neoplasm of uncertain behavior of bone and articular cartilage	D008441
126550004	Neoplasm of maxilla	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D008441
126551000	Neoplasm of mandible	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D008339
126583006	Neoplasm of femur	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D005266
126598008	Neoplasm of connective tissues	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D009372
126616000	Neoplasm of muscle	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D019042
126631009	Neoplasm of head	D49.89	Neoplasm of unspecified behavior of other specified sites	D006258
126632002	Neoplasm of face	D49.89	Neoplasm of unspecified behavior of other specified sites	D005153
126634001	Neoplasm of jaw	D49.89	Neoplasm of unspecified behavior of other specified sites	D007573
126635000	Neoplasm of neck	D49.89	Neoplasm of unspecified behavior of other specified sites	D006258
126644004	Neoplasm of pelvis	D49.89	Neoplasm of unspecified behavior of other specified sites	D010386
126667002	Neoplasm of respiratory tract	D49.1	Neoplasm of unspecified behavior of respiratory system	D012142
126669004	Neoplasm of nose	D49.89	Neoplasm of unspecified behavior of other specified sites	D009669
126675008	Neoplasm of accessory sinus	D49.1	Neoplasm of unspecified behavior of respiratory system	D010255
126676009	Neoplasm of maxillary sinus	D49.1	Neoplasm of unspecified behavior of respiratory system	D008444
126680004	Neoplasm of nasopharynx	D49.0	Neoplasm of unspecified behavior of digestive system	D009303
126685009	Neoplasm of pharynx	D49.0	Neoplasm of unspecified behavior of digestive system	D010610
126686005	Neoplasm of hypopharynx	D49.0	Neoplasm of unspecified behavior of digestive system	D007012
126692004	Neoplasm of larynx	D49.1	Neoplasm of unspecified behavior of respiratory system	D007822
126703006	Neoplasm of trachea	D49.1	Neoplasm of unspecified behavior of respiratory system	D014134
126705004	Neoplasm of bronchus	D49.1	Neoplasm of unspecified behavior of respiratory system	D001984
126713003	Neoplasm of lung	D49.1	Neoplasm of unspecified behavior of respiratory system	D008175
126719004	Neoplasm of pleura	D49.1	Neoplasm of unspecified behavior of respiratory system	D010997
126725000	Neoplasm of mediastinum	D49.89	Neoplasm of unspecified behavior of other specified sites	D008479
126729006	Thrombotic microangiopathy	T50.901?	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), episode of care unspecified	D057049
126736007	Neoplasm of blood vessel	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D009383
12676007	Fracture of radius	S52.90X?	Unspecified fracture of unspecified forearm, episode of care unspecified	D011885
126768004	Neoplasm of gastrointestinal tract	D49.0	Neoplasm of unspecified behavior of digestive system	D005770
126769007	Neoplasm of intestinal tract	D49.0	Neoplasm of unspecified behavior of digestive system	D007414
126770008	Neoplasm of lip	D49.0	Neoplasm of unspecified behavior of digestive system	D008048
126778001	Neoplasm of tongue	D49.0	Neoplasm of unspecified behavior of digestive system	D014062
126788000	Neoplasm of parotid gland	D49.0	Neoplasm of unspecified behavior of digestive system	D010307
126790004	Neoplasm of sublingual gland	C08.1	Malignant neoplasm of sublingual gland	D013362
126790004	Neoplasm of sublingual gland	D11.7	Benign neoplasm of other major salivary glands	D013362
126790004	Neoplasm of sublingual gland	D00.00	Carcinoma in situ of oral cavity, unspecified site	D013362
126790004	Neoplasm of sublingual gland	D37.031	Neoplasm of uncertain behavior of the sublingual salivary glands	D013362
126790004	Neoplasm of sublingual gland	C79.89	Secondary malignant neoplasm of other specified sites	D013362
126790004	Neoplasm of sublingual gland	D49.0	Neoplasm of unspecified behavior of digestive system	D013362
126792007	Neoplasm of gum	D49.0	Neoplasm of unspecified behavior of digestive system	D005887
126797001	Neoplasm of mouth	D49.0	Neoplasm of unspecified behavior of digestive system	D009062
126805009	Neoplasm of palate	D49.0	Neoplasm of unspecified behavior of digestive system	D010157
126809003	Neoplasm of oropharynx	D49.89	Neoplasm of unspecified behavior of other specified sites	D009959
126817006	Neoplasm of esophagus	D49.0	Neoplasm of unspecified behavior of digestive system	D004938
126824007	Neoplasm of stomach	D49.0	Neoplasm of unspecified behavior of digestive system	D013274
126833009	Neoplasm of duodenum	D49.0	Neoplasm of unspecified behavior of digestive system	D004379
126834003	Neoplasm of jejunum	D49.0	Neoplasm of unspecified behavior of digestive system	D007580
126835002	Neoplasm of ileum	D49.0	Neoplasm of unspecified behavior of digestive system	D007078
126837005	Neoplasm of large intestine	D49.0	Neoplasm of unspecified behavior of digestive system	D015179
126838000	Neoplasm of colon	D49.0	Neoplasm of unspecified behavior of digestive system	D003110
126839008	Neoplasm of cecum	D49.0	Neoplasm of unspecified behavior of digestive system	D002430
126845000	Neoplasm of sigmoid colon	D49.0	Neoplasm of unspecified behavior of digestive system	D012811
126846004	Neoplasm of appendix	D49.0	Neoplasm of unspecified behavior of digestive system	D001063
126847008	Neoplasm of rectum	D49.0	Neoplasm of unspecified behavior of digestive system	D012004
126849006	Neoplasm of anus	D49.0	Neoplasm of unspecified behavior of digestive system	D001005
126851005	Neoplasm of liver	D49.0	Neoplasm of unspecified behavior of digestive system	D008113
126853008	Neoplasm of biliary tract	D49.0	Neoplasm of unspecified behavior of digestive system	D001661
126854002	Neoplasm of gallbladder	D49.0	Neoplasm of unspecified behavior of digestive system	D005706
126857009	Neoplasm of common bile duct	D49.0	Neoplasm of unspecified behavior of digestive system	D003138
126859007	Neoplasm of pancreas	D49.0	Neoplasm of unspecified behavior of digestive system	D010190
126864006	Neoplasm of islets of Langerhans	D01.7	Carcinoma in situ of other specified digestive organs	D007516
126864006	Neoplasm of islets of Langerhans	D37.8	Neoplasm of uncertain behavior of other specified digestive organs	D007516
126864006	Neoplasm of islets of Langerhans	D49.0	Neoplasm of unspecified behavior of digestive system	D007516
126865007	Neoplasm of peritoneum	D49.0	Neoplasm of unspecified behavior of digestive system	D010534
126872008	Neoplasm of retroperitoneum	D49.0	Neoplasm of unspecified behavior of digestive system	D012186
126879004	Neoplasm of urinary system	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014571
126880001	Neoplasm of kidney	D49.519	Neoplasm of unspecified behavior of unspecified kidney	D007680
126882009	Neoplasm of ureter	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014516
126883004	Neoplasm of urethra	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014523
126885006	Neoplasm of bladder	D49.4	Neoplasm of unspecified behavior of bladder	D001749
126895004	Neoplasm of male genital organ	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D005834
126896003	Neoplasm of penis	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D010412
126900000	Neoplasm of testis	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D013736
126906006	Neoplasm of prostate	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D011471
126907002	Neoplasm of female genital organ	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D005833
126908007	Neoplasm of uterus	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014594
126916003	Neoplasm of fallopian tube	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D005185
126921000	Neoplasm of vagina	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014625
126922007	Neoplasm of vulva	D49.59	Neoplasm of unspecified behavior of other genitourinary organ	D014846
126926005	Neoplasm of breast	D49.3	Neoplasm of unspecified behavior of breast	D001943
126937006	Neoplasm of male breast	D49.3	Neoplasm of unspecified behavior of breast	D018567
12694001	Anterior tibial compartment syndrome	M79.A29	Nontraumatic compartment syndrome of unspecified lower extremity	D000868
126943008	Separation anxiety	F93.0	Separation anxiety disorder of childhood	D001010
126944002	Brain damage due to hypoxia	S06.9X0?	Unspecified intracranial injury without loss of consciousness, episode of care unspecified	D002534
126944002	Brain damage due to hypoxia	G93.1	Anoxic brain damage, not elsewhere classified	D002534
126947009	Cerebellopontine angle tumor	D49.6	Neoplasm of unspecified behavior of brain	D009464
126950007	Neoplasm of nervous system	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D009423
126951006	Neoplasm of central nervous system	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D016543
126952004	Neoplasm of brain	D49.6	Neoplasm of unspecified behavior of brain	D001932
126958000	Neoplasm of cerebral ventricle	D49.6	Neoplasm of unspecified behavior of brain	D002551
126960003	Neoplasm of cerebellum	D49.6	Neoplasm of unspecified behavior of brain	D002528
126961004	Neoplasm of brain stem	D49.6	Neoplasm of unspecified behavior of brain	D020295
126962006	Neoplasm of spinal cord	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D013120
126964007	Neoplasm of spinal meninges	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D008577
126965008	Neoplasm of meninges	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D008577
126966009	Neoplasm of cranial nerve	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D003390
126980002	Neoplasm of peripheral nerve	D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	D010524
126996004	Neoplasm of conjunctiva	D49.89	Neoplasm of unspecified behavior of other specified sites	D003230
127001008	Neoplasm of choroid	D49.81	Neoplasm of unspecified behavior of retina and choroid	D002830
127002001	Neoplasm of retina	D49.81	Neoplasm of unspecified behavior of retina and choroid	D019572
127003006	Neoplasm of orbit	D49.89	Neoplasm of unspecified behavior of other specified sites	D009918
127012008	Lipoatrophic diabetes	E08.69	Diabetes mellitus due to underlying condition with other specified complication	D003923
127013003	Kidney disorder due to diabetes mellitus	E11.21	Type 2 diabetes mellitus with diabetic nephropathy	D003928
127018007	Neoplasm of thyroid gland	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D013964
127020005	Neoplasm of parathyroid gland	C75.0	Malignant neoplasm of parathyroid gland	D010282
127020005	Neoplasm of parathyroid gland	D35.1	Benign neoplasm of parathyroid gland	D010282
127020005	Neoplasm of parathyroid gland	D09.3	Carcinoma in situ of thyroid and other endocrine glands	D010282
127020005	Neoplasm of parathyroid gland	D44.2	Neoplasm of uncertain behavior of parathyroid gland	D010282
127020005	Neoplasm of parathyroid gland	C79.89	Secondary malignant neoplasm of other specified sites	D010282
127020005	Neoplasm of parathyroid gland	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D010282
127021009	Neoplasm of adrenal gland	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D000310
127022002	Neoplasm of adrenal cortex	C74.00	Malignant neoplasm of cortex of unspecified adrenal gland	D000306
127022002	Neoplasm of adrenal cortex	D35.00	Benign neoplasm of unspecified adrenal gland	D000306
127022002	Neoplasm of adrenal cortex	D09.3	Carcinoma in situ of thyroid and other endocrine glands	D000306
127022002	Neoplasm of adrenal cortex	D44.10	Neoplasm of uncertain behavior of unspecified adrenal gland	D000306
127022002	Neoplasm of adrenal cortex	C79.70	Secondary malignant neoplasm of unspecified adrenal gland	D000306
127022002	Neoplasm of adrenal cortex	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D000306
127024001	Neoplasm of pituitary gland	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D010911
127026004	Neoplasm of pineal gland	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D010871
127027008	Neoplasm of paraganglion	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D010235
127028003	Neoplasm of carotid body	C75.4	Malignant neoplasm of carotid body	D002345
127028003	Neoplasm of carotid body	D35.5	Benign neoplasm of carotid body	D002345
127028003	Neoplasm of carotid body	D44.6	Neoplasm of uncertain behavior of carotid body	D002345
127028003	Neoplasm of carotid body	C79.89	Secondary malignant neoplasm of other specified sites	D002345
127028003	Neoplasm of carotid body	D49.7	Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system	D002345
127030001	Neoplasm of glomus jugulare	D35.6	Benign neoplasm of aortic body and other paraganglia	D005925
127030001	Neoplasm of glomus jugulare	C75.5	Malignant neoplasm of aortic body and other paraganglia	D005925
